,SectorType.tech,SectorType.fin,SectorType.eng,SectorType.hlth,SectorType.cons,SectorType.cond,SectorType.indu,SectorType.util,SectorType.tels,SectorType.matr
2019-08-15,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-16,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-17,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-18,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-19,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-20,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-21,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-22,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-23,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-24,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-25,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-26,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-27,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-28,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-29,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-30,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-08-31,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-01,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-02,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-03,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-04,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-05,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-06,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-07,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-08,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-09,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-10,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-11,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-12,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-13,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-14,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-15,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-16,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-17,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-18,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-19,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-20,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-21,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-22,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-23,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-24,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-25,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-26,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-27,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-28,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-29,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-09-30,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-01,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-02,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-03,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-04,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-05,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-06,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-07,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-08,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-09,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-10,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-11,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-12,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-13,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-14,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-15,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-16,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-17,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-18,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-19,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-20,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-21,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-22,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-23,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-24,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-25,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-26,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-27,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-28,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-29,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-30,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-10-31,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-01,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-02,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-03,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-04,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-05,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-06,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-07,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-08,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-09,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-10,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-11,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-12,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-13,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-14,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-15,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-16,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-17,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
2019-11-18,0.10267032665772557,0.09897458924880352,0.1043753089256771,0.1014892765283611,0.08864797086137007,0.1061096658652407,0.11500011667565009,0.08499761038127006,0.10290159497199271,0.09483353988390869
